part,id_modulo,analito,envio_str,envio,item_ensaio,sistema,valor
6670,322,Glicose,Dez/2023,2023-12-01,GB02,2,195.0
7695,322,Glicose,Dez/2023,2023-12-01,GB01,1,95.0
7285,322,Glicose,Dez/2023,2023-12-01,GB02,1,198.0
6192,322,Glicose,Dez/2023,2023-12-01,GB02,1,203.0
7554,322,Glicose,Dez/2023,2023-12-01,GB03,1,352.0
6485,322,Glicose,Dez/2023,2023-12-01,GB02,1,200.0
7474,322,Glicose,Dez/2023,2023-12-01,GB02,1,202.0
6188,322,Glicose,Dez/2023,2023-12-01,GB01,1,89.0
7717,322,Glicose,Dez/2023,2023-12-01,GB03,1,364.0
7810,322,Glicose,Dez/2023,2023-12-01,GB02,1,201.0
6670,322,Glicose,Dez/2023,2023-12-01,GB03,2,362.0
7285,322,Glicose,Dez/2023,2023-12-01,GB03,1,355.0
7695,322,Glicose,Dez/2023,2023-12-01,GB02,1,209.0
5302,322,Glicose,Dez/2023,2023-12-01,GB03,1,356.0
6485,322,Glicose,Dez/2023,2023-12-01,GB03,1,364.0
7570,322,Glicose,Dez/2023,2023-12-01,GB01,1,94.0
7474,322,Glicose,Dez/2023,2023-12-01,GB03,1,366.0
6192,322,Glicose,Dez/2023,2023-12-01,GB03,1,346.0
7760,322,Glicose,Dez/2023,2023-12-01,GB01,1,94.0
7810,322,Glicose,Dez/2023,2023-12-01,GB03,1,366.0
6700,322,Glicose,Dez/2023,2023-12-01,GB01,1,95.0
7695,322,Glicose,Dez/2023,2023-12-01,GB03,1,371.0
6486,322,Glicose,Dez/2023,2023-12-01,GB01,1,98.0
7570,322,Glicose,Dez/2023,2023-12-01,GB02,1,200.0
7542,322,Glicose,Dez/2023,2023-12-01,GB01,1,93.0
7300,322,Glicose,Dez/2023,2023-12-01,GB01,1,94.0
5341,322,Glicose,Dez/2023,2023-12-01,GB01,1,95.0
6199,322,Glicose,Dez/2023,2023-12-01,GB01,1,90.0
6643,322,Glicose,Dez/2023,2023-12-01,GB03,1,361.0
6700,322,Glicose,Dez/2023,2023-12-01,GB02,1,204.0
7819,322,Glicose,Dez/2023,2023-12-01,GB01,1,90.0
7570,322,Glicose,Dez/2023,2023-12-01,GB03,1,369.0
6836,322,Glicose,Dez/2023,2023-12-01,GB01,1,95.0
6595,322,Glicose,Dez/2023,2023-12-01,GB02,1,201.0
6643,322,Glicose,Dez/2023,2023-12-01,GB01,2,96.0
6595,322,Glicose,Dez/2023,2023-12-01,GB03,1,365.0
7050,322,Glicose,Dez/2023,2023-12-01,GB02,1,203.0
7300,322,Glicose,Dez/2023,2023-12-01,GB02,1,199.0
6800,322,Glicose,Dez/2023,2023-12-01,GB03,1,354.0
6199,322,Glicose,Dez/2023,2023-12-01,GB02,1,196.0
6486,322,Glicose,Dez/2023,2023-12-01,GB03,1,379.0
7819,322,Glicose,Dez/2023,2023-12-01,GB02,1,198.0
6595,322,Glicose,Dez/2023,2023-12-01,GB01,1,95.0
6800,322,Glicose,Dez/2023,2023-12-01,GB01,2,100.0
6643,322,Glicose,Dez/2023,2023-12-01,GB01,1,90.0
16638,322,Glicose,Jun/2024,2024-06-01,GB02,1,45.0
16638,322,Glicose,Jun/2024,2024-06-01,GB03,1,88.0
16637,322,Glicose,Jun/2024,2024-06-01,GB03,1,92.0
16637,322,Glicose,Jun/2024,2024-06-01,GB02,1,47.0
16639,322,Glicose,Jun/2024,2024-06-01,GB01,1,198.0
16638,322,Glicose,Jun/2024,2024-06-01,GB01,1,195.0
16639,322,Glicose,Jun/2024,2024-06-01,GB02,1,49.0
9415,322,Glicose,Dez/2023,2023-12-01,GB02,1,207.0
9382,322,Glicose,Dez/2023,2023-12-01,GB03,1,366.0
7377,322,Glicose,Dez/2023,2023-12-01,GB01,1,98.0
6800,322,Glicose,Dez/2023,2023-12-01,GB02,1,202.0
6811,322,Glicose,Dez/2023,2023-12-01,GB03,1,345.0
9373,322,Glicose,Dez/2023,2023-12-01,GB02,1,200.0
9469,322,Glicose,Dez/2023,2023-12-01,GB01,1,100.0
7831,322,Glicose,Dez/2023,2023-12-01,GB02,3,207.0
9654,322,Glicose,Dez/2023,2023-12-01,GB02,1,199.0
9150,322,Glicose,Dez/2023,2023-12-01,GB03,1,333.0
9415,322,Glicose,Dez/2023,2023-12-01,GB03,1,354.0
9383,322,Glicose,Dez/2023,2023-12-01,GB01,1,98.0
7122,322,Glicose,Dez/2023,2023-12-01,GB03,1,357.0
7377,322,Glicose,Dez/2023,2023-12-01,GB02,1,347.0
9762,322,Glicose,Dez/2023,2023-12-01,GB03,1,375.0
9373,322,Glicose,Dez/2023,2023-12-01,GB03,1,368.0
9415,322,Glicose,Dez/2023,2023-12-01,GB01,2,96.0
9469,322,Glicose,Dez/2023,2023-12-01,GB02,1,202.0
9654,322,Glicose,Dez/2023,2023-12-01,GB03,1,364.0
9151,322,Glicose,Dez/2023,2023-12-01,GB01,1,97.0
9224,322,Glicose,Dez/2023,2023-12-01,GB02,2,195.0
7831,322,Glicose,Dez/2023,2023-12-01,GB03,3,351.0
9383,322,Glicose,Dez/2023,2023-12-01,GB02,1,195.0
9878,322,Glicose,Dez/2023,2023-12-01,GB03,1,362.0
7377,322,Glicose,Dez/2023,2023-12-01,GB03,1,201.0
9800,322,Glicose,Dez/2023,2023-12-01,GB01,1,94.0
9381,322,Glicose,Dez/2023,2023-12-01,GB01,1,91.0
9696,322,Glicose,Dez/2023,2023-12-01,GB01,1,93.0
9383,322,Glicose,Dez/2023,2023-12-01,GB03,1,339.0
9224,322,Glicose,Dez/2023,2023-12-01,GB03,2,358.0
7831,322,Glicose,Dez/2023,2023-12-01,GB01,4,98.0
9469,322,Glicose,Dez/2023,2023-12-01,GB03,1,356.0
9415,322,Glicose,Dez/2023,2023-12-01,GB02,2,201.0
9151,322,Glicose,Dez/2023,2023-12-01,GB02,1,198.0
7418,322,Glicose,Dez/2023,2023-12-01,GB01,1,93.0
9879,322,Glicose,Dez/2023,2023-12-01,GB01,1,92.0
9381,322,Glicose,Dez/2023,2023-12-01,GB02,1,199.0
9800,322,Glicose,Dez/2023,2023-12-01,GB02,1,202.0
9225,322,Glicose,Dez/2023,2023-12-01,GB01,1,92.0
9383,322,Glicose,Dez/2023,2023-12-01,GB01,2,95.0
7831,322,Glicose,Dez/2023,2023-12-01,GB02,4,204.0
9696,322,Glicose,Dez/2023,2023-12-01,GB02,1,203.0
9503,322,Glicose,Dez/2023,2023-12-01,GB01,1,94.0
9415,322,Glicose,Dez/2023,2023-12-01,GB03,2,364.0
9151,322,Glicose,Dez/2023,2023-12-01,GB03,1,347.0
7418,322,Glicose,Dez/2023,2023-12-01,GB02,1,200.0
9879,322,Glicose,Dez/2023,2023-12-01,GB02,1,203.0
9381,322,Glicose,Dez/2023,2023-12-01,GB03,1,344.0
9800,322,Glicose,Dez/2023,2023-12-01,GB03,1,369.0
9225,322,Glicose,Dez/2023,2023-12-01,GB02,1,194.0
7831,322,Glicose,Dez/2023,2023-12-01,GB03,4,351.0
9696,322,Glicose,Dez/2023,2023-12-01,GB03,1,358.0
9383,322,Glicose,Dez/2023,2023-12-01,GB02,2,193.0
9221,322,Glicose,Dez/2023,2023-12-01,GB01,1,90.0
9450,322,Glicose,Dez/2023,2023-12-01,GB01,1,98.0
9503,322,Glicose,Dez/2023,2023-12-01,GB02,1,195.0
7418,322,Glicose,Dez/2023,2023-12-01,GB03,1,368.0
9879,322,Glicose,Dez/2023,2023-12-01,GB03,1,375.0
9381,322,Glicose,Dez/2023,2023-12-01,GB01,2,91.0
9878,322,Glicose,Dez/2023,2023-12-01,GB01,1,91.0
9225,322,Glicose,Dez/2023,2023-12-01,GB03,1,341.0
7832,322,Glicose,Dez/2023,2023-12-01,GB01,1,93.0
9762,322,Glicose,Dez/2023,2023-12-01,GB01,1,103.0
9880,322,Glicose,Dez/2023,2023-12-01,GB02,1,198.0
9221,322,Glicose,Dez/2023,2023-12-01,GB02,1,190.0
9450,322,Glicose,Dez/2023,2023-12-01,GB02,1,196.0
9503,322,Glicose,Dez/2023,2023-12-01,GB03,1,356.0
7464,322,Glicose,Dez/2023,2023-12-01,GB01,1,89.0
9880,322,Glicose,Dez/2023,2023-12-01,GB01,1,93.0
9381,322,Glicose,Dez/2023,2023-12-01,GB02,2,199.0
9878,322,Glicose,Dez/2023,2023-12-01,GB02,1,197.0
7832,322,Glicose,Dez/2023,2023-12-01,GB02,1,200.0
9880,322,Glicose,Dez/2023,2023-12-01,GB03,1,365.0
9267,322,Glicose,Dez/2023,2023-12-01,GB01,1,98.0
9221,322,Glicose,Dez/2023,2023-12-01,GB03,1,348.0
9450,322,Glicose,Dez/2023,2023-12-01,GB03,1,356.0
9654,322,Glicose,Dez/2023,2023-12-01,GB01,1,94.0
9762,322,Glicose,Dez/2023,2023-12-01,GB02,1,216.0
7464,322,Glicose,Dez/2023,2023-12-01,GB02,1,184.0
9884,322,Glicose,Dez/2023,2023-12-01,GB01,1,90.0
9926,322,Glicose,Dez/2023,2023-12-01,GB03,1,367.0
10025,322,Glicose,Dez/2023,2023-12-01,GB01,1,97.0
7832,322,Glicose,Dez/2023,2023-12-01,GB03,1,360.0
10047,322,Glicose,Dez/2023,2023-12-01,GB02,1,202.0
10103,322,Glicose,Dez/2023,2023-12-01,GB03,2,344.0
9881,322,Glicose,Dez/2023,2023-12-01,GB01,1,90.0
10125,322,Glicose,Dez/2023,2023-12-01,GB03,1,343.0
10103,322,Glicose,Dez/2023,2023-12-01,GB03,1,347.0
7464,322,Glicose,Dez/2023,2023-12-01,GB03,1,359.0
9884,322,Glicose,Dez/2023,2023-12-01,GB02,1,193.0
10134,322,Glicose,Dez/2023,2023-12-01,GB03,1,365.0
10025,322,Glicose,Dez/2023,2023-12-01,GB02,1,199.0
10047,322,Glicose,Dez/2023,2023-12-01,GB03,1,372.0
9881,322,Glicose,Dez/2023,2023-12-01,GB02,1,194.0
7868,322,Glicose,Dez/2023,2023-12-01,GB01,1,91.0
10125,322,Glicose,Dez/2023,2023-12-01,GB01,1,94.0
10134,322,Glicose,Dez/2023,2023-12-01,GB01,1,94.0
10018,322,Glicose,Dez/2023,2023-12-01,GB01,1,96.0
9884,322,Glicose,Dez/2023,2023-12-01,GB03,1,361.0
10387,322,Glicose,Dez/2023,2023-12-01,GB01,1,98.0
10387,322,Glicose,Dez/2023,2023-12-01,GB02,1,205.0
7469,322,Glicose,Dez/2023,2023-12-01,GB01,1,96.0
10025,322,Glicose,Dez/2023,2023-12-01,GB03,1,349.0
9881,322,Glicose,Dez/2023,2023-12-01,GB03,1,359.0
10103,322,Glicose,Dez/2023,2023-12-01,GB01,1,98.0
7868,322,Glicose,Dez/2023,2023-12-01,GB02,1,198.0
10125,322,Glicose,Dez/2023,2023-12-01,GB02,1,193.0
10134,322,Glicose,Dez/2023,2023-12-01,GB02,1,198.0
10018,322,Glicose,Dez/2023,2023-12-01,GB02,1,209.0
10387,322,Glicose,Dez/2023,2023-12-01,GB03,1,380.0
7469,322,Glicose,Dez/2023,2023-12-01,GB02,1,191.0
10103,322,Glicose,Dez/2023,2023-12-01,GB01,2,96.0
9926,322,Glicose,Dez/2023,2023-12-01,GB01,1,91.0
10420,322,Glicose,Dez/2023,2023-12-01,GB02,1,196.0
10047,322,Glicose,Dez/2023,2023-12-01,GB01,1,97.0
10103,322,Glicose,Dez/2023,2023-12-01,GB02,1,201.0
7868,322,Glicose,Dez/2023,2023-12-01,GB03,1,358.0
10018,322,Glicose,Dez/2023,2023-12-01,GB03,1,360.0
10431,322,Glicose,Dez/2023,2023-12-01,GB01,1,91.0
10420,322,Glicose,Dez/2023,2023-12-01,GB01,1,92.0
7469,322,Glicose,Dez/2023,2023-12-01,GB03,1,373.0
10431,322,Glicose,Dez/2023,2023-12-01,GB03,1,356.0
10103,322,Glicose,Dez/2023,2023-12-01,GB02,2,194.0
10420,322,Glicose,Dez/2023,2023-12-01,GB03,1,369.0
9926,322,Glicose,Dez/2023,2023-12-01,GB02,1,196.0
10432,322,Glicose,Dez/2023,2023-12-01,GB02,1,195.0
7895,322,Glicose,Dez/2023,2023-12-01,GB01,1,102.0
10433,322,Glicose,Dez/2023,2023-12-01,GB01,1,89.0
10431,322,Glicose,Dez/2023,2023-12-01,GB02,1,195.0
10433,322,Glicose,Dez/2023,2023-12-01,GB02,1,200.0
10433,322,Glicose,Dez/2023,2023-12-01,GB03,1,389.0
7470,322,Glicose,Dez/2023,2023-12-01,GB01,1,95.0
10435,322,Glicose,Dez/2023,2023-12-01,GB02,1,202.0
10435,322,Glicose,Dez/2023,2023-12-01,GB01,1,95.0
10435,322,Glicose,Dez/2023,2023-12-01,GB03,1,355.0
10432,322,Glicose,Dez/2023,2023-12-01,GB03,1,359.0
10432,322,Glicose,Dez/2023,2023-12-01,GB01,1,91.0
7895,322,Glicose,Dez/2023,2023-12-01,GB02,1,206.0
10436,322,Glicose,Dez/2023,2023-12-01,GB01,1,98.0
10436,322,Glicose,Dez/2023,2023-12-01,GB02,1,198.0
10436,322,Glicose,Dez/2023,2023-12-01,GB03,1,360.0
7470,322,Glicose,Dez/2023,2023-12-01,GB02,1,191.0
11505,322,Glicose,Dez/2023,2023-12-01,GB03,1,366.0
7933,322,Glicose,Dez/2023,2023-12-01,GB03,3,342.0
7933,322,Glicose,Dez/2023,2023-12-01,GB01,2,86.0
9018,322,Glicose,Dez/2023,2023-12-01,GB02,1,209.0
11200,322,Glicose,Dez/2023,2023-12-01,GB03,1,347.0
9018,322,Glicose,Dez/2023,2023-12-01,GB03,1,389.0
9133,322,Glicose,Dez/2023,2023-12-01,GB02,1,203.0
7471,322,Glicose,Dez/2023,2023-12-01,GB01,1,92.0
7470,322,Glicose,Dez/2023,2023-12-01,GB03,1,341.0
9133,322,Glicose,Dez/2023,2023-12-01,GB03,1,360.0
7996,322,Glicose,Dez/2023,2023-12-01,GB02,1,200.0
7895,322,Glicose,Dez/2023,2023-12-01,GB03,1,374.0
7933,322,Glicose,Dez/2023,2023-12-01,GB02,2,201.0
7996,322,Glicose,Dez/2023,2023-12-01,GB03,1,373.0
9133,322,Glicose,Dez/2023,2023-12-01,GB01,1,93.0
7933,322,Glicose,Dez/2023,2023-12-01,GB02,1,186.0
7933,322,Glicose,Dez/2023,2023-12-01,GB02,3,197.0
7933,322,Glicose,Dez/2023,2023-12-01,GB01,3,92.0
9018,322,Glicose,Dez/2023,2023-12-01,GB01,1,103.0
10437,322,Glicose,Dez/2023,2023-12-01,GB01,1,96.0
7933,322,Glicose,Dez/2023,2023-12-01,GB01,1,84.0
7933,322,Glicose,Dez/2023,2023-12-01,GB03,1,361.0
7996,322,Glicose,Dez/2023,2023-12-01,GB01,1,92.0
7933,322,Glicose,Dez/2023,2023-12-01,GB03,2,349.0
10564,322,Glicose,Dez/2023,2023-12-01,GB02,1,193.0
11395,322,Glicose,Dez/2023,2023-12-01,GB01,1,96.0
10629,322,Glicose,Dez/2023,2023-12-01,GB01,1,98.0
11441,322,Glicose,Dez/2023,2023-12-01,GB03,3,353.0
11533,322,Glicose,Dez/2023,2023-12-01,GB01,1,92.0
11104,322,Glicose,Dez/2023,2023-12-01,GB03,1,347.0
11175,322,Glicose,Dez/2023,2023-12-01,GB01,1,93.0
11183,322,Glicose,Dez/2023,2023-12-01,GB02,1,192.0
10533,322,Glicose,Dez/2023,2023-12-01,GB03,1,366.0
11538,322,Glicose,Dez/2023,2023-12-01,GB02,1,200.0
10542,322,Glicose,Dez/2023,2023-12-01,GB01,1,95.0
11201,322,Glicose,Dez/2023,2023-12-01,GB01,1,112.0
11175,322,Glicose,Dez/2023,2023-12-01,GB03,1,363.0
11395,322,Glicose,Dez/2023,2023-12-01,GB02,1,202.0
10629,322,Glicose,Dez/2023,2023-12-01,GB02,1,202.0
11447,322,Glicose,Dez/2023,2023-12-01,GB01,1,97.0
11183,322,Glicose,Dez/2023,2023-12-01,GB01,1,89.0
11183,322,Glicose,Dez/2023,2023-12-01,GB03,1,362.0
10564,322,Glicose,Dez/2023,2023-12-01,GB03,1,369.0
10437,322,Glicose,Dez/2023,2023-12-01,GB02,1,202.0
11533,322,Glicose,Dez/2023,2023-12-01,GB02,1,200.0
10542,322,Glicose,Dez/2023,2023-12-01,GB02,1,194.0
11201,322,Glicose,Dez/2023,2023-12-01,GB02,1,224.0
11395,322,Glicose,Dez/2023,2023-12-01,GB03,1,364.0
11175,322,Glicose,Dez/2023,2023-12-01,GB02,1,198.0
11200,322,Glicose,Dez/2023,2023-12-01,GB01,1,92.0
10565,322,Glicose,Dez/2023,2023-12-01,GB01,1,95.0
10445,322,Glicose,Dez/2023,2023-12-01,GB01,1,93.0
10629,322,Glicose,Dez/2023,2023-12-01,GB03,1,366.0
11447,322,Glicose,Dez/2023,2023-12-01,GB02,1,197.0
11533,322,Glicose,Dez/2023,2023-12-01,GB03,1,355.0
10542,322,Glicose,Dez/2023,2023-12-01,GB03,1,351.0
10445,322,Glicose,Dez/2023,2023-12-01,GB02,1,201.0
11406,322,Glicose,Dez/2023,2023-12-01,GB01,1,91.0
11201,322,Glicose,Dez/2023,2023-12-01,GB03,1,397.0
11298,322,Glicose,Dez/2023,2023-12-01,GB03,1,365.0
11200,322,Glicose,Dez/2023,2023-12-01,GB02,1,191.0
10565,322,Glicose,Dez/2023,2023-12-01,GB02,1,197.0
10437,322,Glicose,Dez/2023,2023-12-01,GB03,1,368.0
11447,322,Glicose,Dez/2023,2023-12-01,GB03,1,350.0
10639,322,Glicose,Dez/2023,2023-12-01,GB01,1,88.0
11538,322,Glicose,Dez/2023,2023-12-01,GB01,1,93.0
10445,322,Glicose,Dez/2023,2023-12-01,GB03,1,374.0
10553,322,Glicose,Dez/2023,2023-12-01,GB01,1,107.0
11245,322,Glicose,Dez/2023,2023-12-01,GB01,1,95.0
11299,322,Glicose,Dez/2023,2023-12-01,GB01,1,114.0
10565,322,Glicose,Dez/2023,2023-12-01,GB03,1,360.0
10438,322,Glicose,Dez/2023,2023-12-01,GB01,1,94.0
11406,322,Glicose,Dez/2023,2023-12-01,GB02,1,193.0
11452,322,Glicose,Dez/2023,2023-12-01,GB01,1,95.0
10639,322,Glicose,Dez/2023,2023-12-01,GB02,1,196.0
11452,322,Glicose,Dez/2023,2023-12-01,GB03,1,373.0
11553,322,Glicose,Dez/2023,2023-12-01,GB01,1,97.0
10504,322,Glicose,Dez/2023,2023-12-01,GB01,1,91.0
10553,322,Glicose,Dez/2023,2023-12-01,GB02,1,226.0
11299,322,Glicose,Dez/2023,2023-12-01,GB02,1,221.0
10438,322,Glicose,Dez/2023,2023-12-01,GB02,1,202.0
10567,322,Glicose,Dez/2023,2023-12-01,GB01,1,81.0
11245,322,Glicose,Dez/2023,2023-12-01,GB02,1,201.0
10639,322,Glicose,Dez/2023,2023-12-01,GB03,1,360.0
11505,322,Glicose,Dez/2023,2023-12-01,GB01,1,94.0
11452,322,Glicose,Dez/2023,2023-12-01,GB02,1,203.0
11406,322,Glicose,Dez/2023,2023-12-01,GB03,1,350.0
11538,322,Glicose,Dez/2023,2023-12-01,GB03,1,373.0
10504,322,Glicose,Dez/2023,2023-12-01,GB02,1,199.0
11299,322,Glicose,Dez/2023,2023-12-01,GB03,1,393.0
10438,322,Glicose,Dez/2023,2023-12-01,GB03,1,358.0
10567,322,Glicose,Dez/2023,2023-12-01,GB02,1,179.0
10553,322,Glicose,Dez/2023,2023-12-01,GB03,1,405.0
11104,322,Glicose,Dez/2023,2023-12-01,GB01,1,99.0
11505,322,Glicose,Dez/2023,2023-12-01,GB02,1,201.0
11245,322,Glicose,Dez/2023,2023-12-01,GB03,1,369.0
11344,322,Glicose,Dez/2023,2023-12-01,GB03,1,354.0
11433,322,Glicose,Dez/2023,2023-12-01,GB01,1,97.0
10504,322,Glicose,Dez/2023,2023-12-01,GB03,1,356.0
10444,322,Glicose,Dez/2023,2023-12-01,GB01,1,92.0
10567,322,Glicose,Dez/2023,2023-12-01,GB03,1,328.0
11361,322,Glicose,Dez/2023,2023-12-01,GB01,1,93.0
10556,322,Glicose,Dez/2023,2023-12-01,GB03,2,379.0
11104,322,Glicose,Dez/2023,2023-12-01,GB02,1,202.0
10556,322,Glicose,Dez/2023,2023-12-01,GB02,2,259.0
11330,322,Glicose,Dez/2023,2023-12-01,GB03,1,365.0
11272,322,Glicose,Dez/2023,2023-12-01,GB01,1,91.0
11433,322,Glicose,Dez/2023,2023-12-01,GB02,1,206.0
10533,322,Glicose,Dez/2023,2023-12-01,GB01,1,89.0
11344,322,Glicose,Dez/2023,2023-12-01,GB01,1,95.0
10444,322,Glicose,Dez/2023,2023-12-01,GB02,1,188.0
10611,322,Glicose,Dez/2023,2023-12-01,GB01,1,109.0
11361,322,Glicose,Dez/2023,2023-12-01,GB02,1,200.0
10560,322,Glicose,Dez/2023,2023-12-01,GB01,1,93.0
11330,322,Glicose,Dez/2023,2023-12-01,GB01,1,89.0
11272,322,Glicose,Dez/2023,2023-12-01,GB02,1,199.0
11344,322,Glicose,Dez/2023,2023-12-01,GB02,1,195.0
11433,322,Glicose,Dez/2023,2023-12-01,GB03,1,369.0
10556,322,Glicose,Dez/2023,2023-12-01,GB01,1,172.0
10533,322,Glicose,Dez/2023,2023-12-01,GB02,1,195.0
10444,322,Glicose,Dez/2023,2023-12-01,GB03,1,346.0
11362,322,Glicose,Dez/2023,2023-12-01,GB01,1,90.0
10611,322,Glicose,Dez/2023,2023-12-01,GB02,1,219.0
11362,322,Glicose,Dez/2023,2023-12-01,GB02,1,200.0
10560,322,Glicose,Dez/2023,2023-12-01,GB02,1,188.0
11330,322,Glicose,Dez/2023,2023-12-01,GB02,1,197.0
11272,322,Glicose,Dez/2023,2023-12-01,GB03,1,372.0
11441,322,Glicose,Dez/2023,2023-12-01,GB01,1,99.0
10556,322,Glicose,Dez/2023,2023-12-01,GB03,1,380.0
10556,322,Glicose,Dez/2023,2023-12-01,GB01,2,175.0
10556,322,Glicose,Dez/2023,2023-12-01,GB02,1,255.0
11361,322,Glicose,Dez/2023,2023-12-01,GB03,1,364.0
11294,322,Glicose,Dez/2023,2023-12-01,GB01,1,92.0
10611,322,Glicose,Dez/2023,2023-12-01,GB03,1,378.0
11362,322,Glicose,Dez/2023,2023-12-01,GB03,1,360.0
10560,322,Glicose,Dez/2023,2023-12-01,GB03,1,353.0
11294,322,Glicose,Dez/2023,2023-12-01,GB02,1,201.0
11441,322,Glicose,Dez/2023,2023-12-01,GB02,1,199.0
11441,322,Glicose,Dez/2023,2023-12-01,GB02,2,199.0
10623,322,Glicose,Dez/2023,2023-12-01,GB03,1,377.0
11553,322,Glicose,Dez/2023,2023-12-01,GB02,1,202.0
10564,322,Glicose,Dez/2023,2023-12-01,GB01,1,92.0
10627,322,Glicose,Dez/2023,2023-12-01,GB02,1,204.0
11274,322,Glicose,Dez/2023,2023-12-01,GB01,1,94.0
11298,322,Glicose,Dez/2023,2023-12-01,GB01,1,93.0
11298,322,Glicose,Dez/2023,2023-12-01,GB02,1,201.0
10627,322,Glicose,Dez/2023,2023-12-01,GB03,1,345.0
11441,322,Glicose,Dez/2023,2023-12-01,GB03,1,354.0
11553,322,Glicose,Dez/2023,2023-12-01,GB03,1,358.0
10623,322,Glicose,Dez/2023,2023-12-01,GB01,1,88.0
10627,322,Glicose,Dez/2023,2023-12-01,GB01,1,93.0
11441,322,Glicose,Dez/2023,2023-12-01,GB01,2,98.0
11441,322,Glicose,Dez/2023,2023-12-01,GB03,2,356.0
11274,322,Glicose,Dez/2023,2023-12-01,GB02,1,199.0
11274,322,Glicose,Dez/2023,2023-12-01,GB03,1,369.0
10623,322,Glicose,Dez/2023,2023-12-01,GB02,1,193.0
11294,322,Glicose,Dez/2023,2023-12-01,GB03,1,361.0
11441,322,Glicose,Dez/2023,2023-12-01,GB02,3,202.0
11441,322,Glicose,Dez/2023,2023-12-01,GB01,3,99.0
11553,322,Glicose,Dez/2023,2023-12-01,GB01,2,91.0
11553,322,Glicose,Dez/2023,2023-12-01,GB02,2,198.0
11835,322,Glicose,Dez/2023,2023-12-01,GB02,1,197.0
11861,322,Glicose,Dez/2023,2023-12-01,GB02,1,199.0
11553,322,Glicose,Dez/2023,2023-12-01,GB03,2,363.0
12158,322,Glicose,Dez/2023,2023-12-01,GB03,1,368.0
11977,322,Glicose,Dez/2023,2023-12-01,GB02,1,199.0
11884,322,Glicose,Dez/2023,2023-12-01,GB02,1,201.0
11835,322,Glicose,Dez/2023,2023-12-01,GB01,1,92.0
11835,322,Glicose,Dez/2023,2023-12-01,GB03,1,368.0
11884,322,Glicose,Dez/2023,2023-12-01,GB03,1,372.0
12158,322,Glicose,Dez/2023,2023-12-01,GB01,1,93.0
11861,322,Glicose,Dez/2023,2023-12-01,GB03,1,347.0
11977,322,Glicose,Dez/2023,2023-12-01,GB03,1,366.0
11977,322,Glicose,Dez/2023,2023-12-01,GB01,1,94.0
11884,322,Glicose,Dez/2023,2023-12-01,GB01,1,95.0
12653,322,Glicose,Dez/2023,2023-12-01,GB03,1,364.0
11861,322,Glicose,Dez/2023,2023-12-01,GB01,1,100.0
12158,322,Glicose,Dez/2023,2023-12-01,GB02,1,199.0
12619,322,Glicose,Dez/2023,2023-12-01,GB01,1,97.0
12626,322,Glicose,Dez/2023,2023-12-01,GB03,1,401.0
12626,322,Glicose,Dez/2023,2023-12-01,GB02,1,219.0
12877,322,Glicose,Dez/2023,2023-12-01,GB03,1,357.0
12619,322,Glicose,Dez/2023,2023-12-01,GB02,1,204.0
12653,322,Glicose,Dez/2023,2023-12-01,GB01,1,90.0
12619,322,Glicose,Dez/2023,2023-12-01,GB03,1,357.0
13035,322,Glicose,Dez/2023,2023-12-01,GB03,1,384.0
12653,322,Glicose,Dez/2023,2023-12-01,GB02,1,191.0
12277,322,Glicose,Dez/2023,2023-12-01,GB01,1,97.0
12592,322,Glicose,Dez/2023,2023-12-01,GB02,1,199.0
12626,322,Glicose,Dez/2023,2023-12-01,GB01,1,104.0
12876,322,Glicose,Dez/2023,2023-12-01,GB01,1,93.0
12936,322,Glicose,Dez/2023,2023-12-01,GB02,1,190.0
13024,322,Glicose,Dez/2023,2023-12-01,GB01,1,93.0
13024,322,Glicose,Dez/2023,2023-12-01,GB02,1,202.0
12936,322,Glicose,Dez/2023,2023-12-01,GB03,1,350.0
13189,322,Glicose,Dez/2023,2023-12-01,GB02,1,213.0
12592,322,Glicose,Dez/2023,2023-12-01,GB03,1,364.0
12877,322,Glicose,Dez/2023,2023-12-01,GB01,1,92.0
12876,322,Glicose,Dez/2023,2023-12-01,GB02,1,197.0
12277,322,Glicose,Dez/2023,2023-12-01,GB02,1,199.0
13035,322,Glicose,Dez/2023,2023-12-01,GB01,1,99.0
12936,322,Glicose,Dez/2023,2023-12-01,GB01,1,89.0
12875,322,Glicose,Dez/2023,2023-12-01,GB01,1,96.0
12876,322,Glicose,Dez/2023,2023-12-01,GB03,1,361.0
12877,322,Glicose,Dez/2023,2023-12-01,GB02,1,188.0
13103,322,Glicose,Dez/2023,2023-12-01,GB01,1,94.0
12605,322,Glicose,Dez/2023,2023-12-01,GB01,1,97.0
13035,322,Glicose,Dez/2023,2023-12-01,GB02,1,210.0
12277,322,Glicose,Dez/2023,2023-12-01,GB03,1,355.0
13368,322,Glicose,Dez/2023,2023-12-01,GB02,1,198.0
12875,322,Glicose,Dez/2023,2023-12-01,GB02,1,197.0
13024,322,Glicose,Dez/2023,2023-12-01,GB03,1,367.0
13320,322,Glicose,Dez/2023,2023-12-01,GB03,1,366.0
12875,322,Glicose,Dez/2023,2023-12-01,GB03,1,360.0
12605,322,Glicose,Dez/2023,2023-12-01,GB02,1,206.0
13169,322,Glicose,Dez/2023,2023-12-01,GB01,1,90.0
